id,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,season,city,venue,toss_winner,toss_decision,winner,result,result_margin,player_of_match,team1,team2,batting_team,bowling_team
1304112,210,0,122,208,8,127,2022,Navi Mumbai,Dr DY Patil Sports Academy,Lucknow,bat,Lucknow,runs,2.0,Q de Kock,Lucknow,Kolkata,Lucknow,Kolkata
1304113,168,5,122,170,2,115,2022,Mumbai,Wankhede Stadium,Gujarat,bat,Bangalore,wickets,8.0,V Kohli,Gujarat,Bangalore,Gujarat,Bangalore
1304114,150,6,125,151,5,122,2022,Mumbai,"Brabourne Stadium, Mumbai",Chennai,bat,Rajasthan,wickets,5.0,R Ashwin,Chennai,Rajasthan,Chennai,Rajasthan
1304115,159,7,128,160,5,119,2022,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,wickets,5.0,JJ Bumrah,Delhi,Mumbai,Delhi,Mumbai
1304116,157,8,125,160,5,95,2022,Mumbai,Wankhede Stadium,Hyderabad,bat,Punjab,wickets,5.0,Harpreet Brar,Hyderabad,Punjab,Hyderabad,Punjab
1312197,188,6,127,191,3,125,2022,Kolkata,Eden Gardens,Gujarat,field,Gujarat,wickets,7.0,DA Miller,Rajasthan,Gujarat,Rajasthan,Gujarat
1312198,207,4,126,193,6,130,2022,Kolkata,Eden Gardens,Lucknow,field,Bangalore,runs,14.0,RM Patidar,Bangalore,Lucknow,Bangalore,Lucknow
1312199,157,8,127,161,3,109,2022,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Rajasthan,field,Rajasthan,wickets,7.0,JC Buttler,Bangalore,Rajasthan,Bangalore,Rajasthan
1312200,130,9,120,133,3,113,2022,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Rajasthan,bat,Gujarat,wickets,7.0,HH Pandya,Rajasthan,Gujarat,Rajasthan,Gujarat
1359475,178,7,121,182,5,122,2023,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Gujarat,field,Gujarat,wickets,5.0,Rashid Khan,Chennai,Gujarat,Chennai,Gujarat
1359476,191,5,123,146,7,99,2023,Chandigarh,Punjab Cricket Association Stadium,Kolkata,field,Punjab,runs,7.0,Arshdeep Singh,Punjab,Kolkata,Punjab,Kolkata
1359477,193,6,125,143,9,126,2023,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Delhi,field,Lucknow,runs,50.0,MA Wood,Lucknow,Delhi,Lucknow,Delhi
1359478,203,5,122,131,8,126,2023,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,field,Rajasthan,runs,72.0,JC Buttler,Rajasthan,Hyderabad,Rajasthan,Hyderabad
1359479,171,7,130,172,2,102,2023,Bengaluru,M Chinnaswamy Stadium,Bangalore,field,Bangalore,wickets,8.0,F du Plessis,Mumbai,Bangalore,Mumbai,Bangalore
1359480,217,7,124,205,7,136,2023,Chennai,MA Chidambaram Stadium,Lucknow,field,Chennai,runs,12.0,MM Ali,Chennai,Lucknow,Chennai,Lucknow
1359481,162,8,125,163,4,115,2023,Delhi,Arun Jaitley Stadium,Gujarat,field,Gujarat,wickets,6.0,B Sai Sudharsan,Delhi,Gujarat,Delhi,Gujarat
1359482,197,5,127,192,7,125,2023,Guwahati,"Barsapara Cricket Stadium, Guwahati",Rajasthan,field,Punjab,runs,5.0,NT Ellis,Punjab,Rajasthan,Punjab,Rajasthan
1359483,204,7,129,123,10,107,2023,Kolkata,Eden Gardens,Bangalore,field,Kolkata,runs,81.0,SN Thakur,Kolkata,Bangalore,Kolkata,Bangalore
1359484,121,8,122,127,5,101,2023,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Hyderabad,bat,Lucknow,wickets,5.0,KH Pandya,Hyderabad,Lucknow,Hyderabad,Lucknow
1359485,199,4,124,142,9,128,2023,Guwahati,"Barsapara Cricket Stadium, Guwahati",Delhi,field,Rajasthan,runs,57.0,YBK Jaiswal,Rajasthan,Delhi,Rajasthan,Delhi
1359486,157,8,125,159,3,114,2023,Mumbai,Wankhede Stadium,Chennai,field,Chennai,wickets,7.0,RA Jadeja,Mumbai,Chennai,Mumbai,Chennai
1359487,204,4,127,207,7,123,2023,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Gujarat,bat,Kolkata,wickets,3.0,RK Singh,Gujarat,Kolkata,Gujarat,Kolkata
1359488,143,9,125,145,2,103,2023,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,field,Hyderabad,wickets,8.0,S Dhawan,Punjab,Hyderabad,Punjab,Hyderabad
1359489,212,2,124,213,9,129,2023,Bengaluru,M Chinnaswamy Stadium,Lucknow,field,Lucknow,wickets,1.0,N Pooran,Bangalore,Lucknow,Bangalore,Lucknow
1359490,172,10,124,173,4,122,2023,Delhi,Arun Jaitley Stadium,Mumbai,field,Mumbai,wickets,6.0,RG Sharma,Delhi,Mumbai,Delhi,Mumbai
1359491,175,8,126,172,6,127,2023,Chennai,MA Chidambaram Stadium,Chennai,field,Rajasthan,runs,3.0,R Ashwin,Rajasthan,Chennai,Rajasthan,Chennai
1359492,153,8,129,154,4,119,2023,Chandigarh,Punjab Cricket Association Stadium,Gujarat,field,Gujarat,wickets,6.0,MM Sharma,Punjab,Gujarat,Punjab,Gujarat
1359493,228,4,128,205,7,128,2023,Kolkata,Eden Gardens,Kolkata,field,Hyderabad,runs,23.0,HC Brook,Hyderabad,Kolkata,Hyderabad,Kolkata
1359494,174,6,124,151,9,123,2023,Bengaluru,M Chinnaswamy Stadium,Delhi,field,Bangalore,runs,23.0,V Kohli,Bangalore,Delhi,Bangalore,Delhi
1359495,159,8,127,161,8,122,2023,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Punjab,field,Punjab,wickets,2.0,Sikandar Raza,Lucknow,Punjab,Lucknow,Punjab
1359496,185,6,128,186,5,109,2023,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,wickets,5.0,VR Iyer,Kolkata,Mumbai,Kolkata,Mumbai
1359497,177,7,124,179,7,118,2023,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Rajasthan,field,Rajasthan,wickets,3.0,SO Hetmyer,Gujarat,Rajasthan,Gujarat,Rajasthan
1359498,226,6,126,218,8,126,2023,Bengaluru,M Chinnaswamy Stadium,Bangalore,field,Chennai,runs,8.0,DP Conway,Chennai,Bangalore,Chennai,Bangalore
1359499,192,5,122,178,10,127,2023,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,field,Mumbai,runs,14.0,C Green,Mumbai,Hyderabad,Mumbai,Hyderabad
1359500,154,7,122,144,6,123,2023,Jaipur,Sawai Mansingh Stadium,Rajasthan,field,Lucknow,runs,10.0,MP Stoinis,Lucknow,Rajasthan,Lucknow,Rajasthan
1359501,174,4,123,150,10,113,2023,Chandigarh,Punjab Cricket Association Stadium,Punjab,field,Bangalore,runs,24.0,Mohammed Siraj,Bangalore,Punjab,Bangalore,Punjab
1359502,127,10,130,128,6,121,2023,Delhi,Arun Jaitley Stadium,Delhi,field,Delhi,wickets,4.0,I Sharma,Kolkata,Delhi,Kolkata,Delhi
1359503,134,7,122,138,3,112,2023,Chennai,MA Chidambaram Stadium,Chennai,field,Chennai,wickets,7.0,RA Jadeja,Hyderabad,Chennai,Hyderabad,Chennai
1359504,135,6,120,128,7,121,2023,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Gujarat,bat,Gujarat,runs,7.0,MM Sharma,Gujarat,Lucknow,Gujarat,Lucknow
1359505,214,8,129,201,6,123,2023,Mumbai,Wankhede Stadium,Mumbai,field,Punjab,runs,13.0,SM Curran,Punjab,Mumbai,Punjab,Mumbai
1359506,189,9,125,182,6,126,2023,Bengaluru,M Chinnaswamy Stadium,Rajasthan,field,Bangalore,runs,7.0,GJ Maxwell,Bangalore,Rajasthan,Bangalore,Rajasthan
1359507,235,4,123,186,8,129,2023,Kolkata,Eden Gardens,Kolkata,field,Chennai,runs,49.0,AM Rahane,Chennai,Kolkata,Chennai,Kolkata
1359508,144,9,121,137,6,121,2023,Hyderabad,Rajiv Gandhi International Stadium,Delhi,bat,Delhi,runs,7.0,AR Patel,Delhi,Hyderabad,Delhi,Hyderabad
1359509,207,6,125,152,9,121,2023,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Mumbai,field,Gujarat,runs,55.0,A Manohar,Gujarat,Mumbai,Gujarat,Mumbai
1359510,200,5,125,179,8,122,2023,Bengaluru,M Chinnaswamy Stadium,Bangalore,field,Kolkata,runs,21.0,CV Varun,Kolkata,Bangalore,Kolkata,Bangalore
1359511,202,5,124,170,6,121,2023,Jaipur,Sawai Mansingh Stadium,Rajasthan,bat,Rajasthan,runs,32.0,YBK Jaiswal,Rajasthan,Chennai,Rajasthan,Chennai
1359512,257,5,129,201,10,128,2023,Chandigarh,Punjab Cricket Association Stadium,Punjab,field,Lucknow,runs,56.0,MP Stoinis,Lucknow,Punjab,Lucknow,Punjab
1359513,179,7,123,180,3,110,2023,Kolkata,Eden Gardens,Gujarat,field,Gujarat,wickets,7.0,J Little,Kolkata,Gujarat,Kolkata,Gujarat
1359514,197,6,129,188,6,123,2023,Delhi,Arun Jaitley Stadium,Hyderabad,bat,Hyderabad,runs,9.0,MR Marsh,Hyderabad,Delhi,Hyderabad,Delhi
1359515,200,4,127,201,6,125,2023,Chennai,MA Chidambaram Stadium,Chennai,bat,Punjab,wickets,4.0,DP Conway,Chennai,Punjab,Chennai,Punjab
1359516,212,7,133,214,4,125,2023,Mumbai,Wankhede Stadium,Rajasthan,bat,Mumbai,wickets,6.0,YBK Jaiswal,Rajasthan,Mumbai,Rajasthan,Mumbai
1359517,126,9,122,108,10,124,2023,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Bangalore,bat,Bangalore,runs,18.0,F du Plessis,Bangalore,Lucknow,Bangalore,Lucknow
1359518,130,8,124,125,6,124,2023,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Delhi,bat,Delhi,runs,5.0,Mohammed Shami,Delhi,Gujarat,Delhi,Gujarat
1359520,214,3,128,216,4,116,2023,Chandigarh,Punjab Cricket Association Stadium,Mumbai,field,Mumbai,wickets,6.0,Ishan Kishan,Punjab,Mumbai,Punjab,Mumbai
1359521,171,9,127,166,8,127,2023,Hyderabad,Rajiv Gandhi International Stadium,Kolkata,bat,Kolkata,runs,5.0,CV Varun,Kolkata,Hyderabad,Kolkata,Hyderabad
1359522,118,10,114,119,1,84,2023,Jaipur,Sawai Mansingh Stadium,Rajasthan,bat,Gujarat,wickets,9.0,Rashid Khan,Rajasthan,Gujarat,Rajasthan,Gujarat
1359523,139,8,122,140,4,109,2023,Chennai,MA Chidambaram Stadium,Chennai,field,Chennai,wickets,6.0,M Pathirana,Mumbai,Chennai,Mumbai,Chennai
1359524,181,4,125,187,3,103,2023,Delhi,Arun Jaitley Stadium,Bangalore,bat,Delhi,wickets,7.0,PD Salt,Bangalore,Delhi,Bangalore,Delhi
1359525,227,2,125,171,7,125,2023,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Lucknow,field,Gujarat,runs,56.0,Shubman Gill,Gujarat,Lucknow,Gujarat,Lucknow
1359526,214,2,125,217,6,125,2023,Jaipur,Sawai Mansingh Stadium,Rajasthan,bat,Hyderabad,wickets,4.0,GD Phillips,Rajasthan,Hyderabad,Rajasthan,Hyderabad
1359527,179,7,126,182,5,123,2023,Kolkata,Eden Gardens,Punjab,bat,Kolkata,wickets,5.0,AD Russell,Punjab,Kolkata,Punjab,Kolkata
1359528,199,6,123,200,4,106,2023,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,wickets,6.0,SA Yadav,Bangalore,Mumbai,Bangalore,Mumbai
1359529,167,8,130,140,8,125,2023,Chennai,MA Chidambaram Stadium,Chennai,bat,Chennai,runs,27.0,RA Jadeja,Chennai,Delhi,Chennai,Delhi
1359530,149,8,121,151,1,82,2023,Kolkata,Eden Gardens,Rajasthan,field,Rajasthan,wickets,9.0,YBK Jaiswal,Kolkata,Rajasthan,Kolkata,Rajasthan
1359531,218,5,120,191,8,123,2023,Mumbai,Wankhede Stadium,Gujarat,field,Mumbai,runs,27.0,SA Yadav,Mumbai,Gujarat,Mumbai,Gujarat
1359532,182,6,123,185,3,121,2023,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,bat,Lucknow,wickets,7.0,PN Mankad,Hyderabad,Lucknow,Hyderabad,Lucknow
1359533,167,7,127,136,8,123,2023,Delhi,Arun Jaitley Stadium,Delhi,field,Punjab,runs,31.0,P Simran Singh,Punjab,Delhi,Punjab,Delhi
1359534,171,5,124,59,10,65,2023,Jaipur,Sawai Mansingh Stadium,Bangalore,bat,Bangalore,runs,112.0,WD Parnell,Bangalore,Rajasthan,Bangalore,Rajasthan
1359535,144,6,125,147,4,118,2023,Chennai,MA Chidambaram Stadium,Chennai,bat,Kolkata,wickets,6.0,RK Singh,Chennai,Kolkata,Chennai,Kolkata
1359536,188,9,128,154,9,125,2023,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Hyderabad,field,Gujarat,runs,34.0,Shubman Gill,Gujarat,Hyderabad,Gujarat,Hyderabad
1359537,177,4,125,172,5,130,2023,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Mumbai,field,Lucknow,runs,5.0,MP Stoinis,Lucknow,Mumbai,Lucknow,Mumbai
1359538,213,2,125,198,8,124,2023,Dharamsala,Himachal Pradesh Cricket Association Stadium,Punjab,field,Delhi,runs,15.0,RR Rossouw,Delhi,Punjab,Delhi,Punjab
1359539,186,5,124,187,2,121,2023,Hyderabad,Rajiv Gandhi International Stadium,Bangalore,field,Bangalore,wickets,8.0,V Kohli,Hyderabad,Bangalore,Hyderabad,Bangalore
1359540,187,5,126,189,6,126,2023,Dharamsala,Himachal Pradesh Cricket Association Stadium,Rajasthan,field,Rajasthan,wickets,4.0,D Padikkal,Punjab,Rajasthan,Punjab,Rajasthan
1359541,223,3,129,146,9,127,2023,Delhi,Arun Jaitley Stadium,Chennai,bat,Chennai,runs,77.0,RD Gaikwad,Chennai,Delhi,Chennai,Delhi
1359542,176,8,127,175,7,125,2023,Kolkata,Eden Gardens,Kolkata,field,Lucknow,runs,1.0,N Pooran,Lucknow,Kolkata,Lucknow,Kolkata
1359543,200,5,126,201,2,113,2023,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,wickets,8.0,C Green,Hyderabad,Mumbai,Hyderabad,Mumbai
1359544,197,5,125,198,4,123,2023,Bengaluru,M Chinnaswamy Stadium,Gujarat,field,Gujarat,wickets,6.0,Shubman Gill,Bangalore,Gujarat,Bangalore,Gujarat
1370350,172,7,122,157,10,132,2023,Chennai,MA Chidambaram Stadium,Gujarat,field,Chennai,runs,15.0,RD Gaikwad,Chennai,Gujarat,Chennai,Gujarat
1370351,182,8,126,101,10,102,2023,Chennai,MA Chidambaram Stadium,Mumbai,bat,Mumbai,runs,81.0,Akash Madhwal,Mumbai,Lucknow,Mumbai,Lucknow
1370352,233,3,127,171,10,115,2023,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Mumbai,field,Gujarat,runs,62.0,Shubman Gill,Gujarat,Mumbai,Gujarat,Mumbai
1370353,214,4,122,171,5,94,2023,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Chennai,field,Chennai,wickets,5.0,DP Conway,Gujarat,Chennai,Gujarat,Chennai
1422119,173,6,129,176,4,120,2024,Chennai,MA Chidambaram Stadium,Bangalore,bat,Chennai,wickets,6.0,Mustafizur Rahman,Bangalore,Chennai,Bangalore,Chennai
1422120,174,9,124,177,6,122,2024,Mohali,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab,field,Punjab,wickets,4.0,SM Curran,Delhi,Punjab,Delhi,Punjab
1422121,208,7,128,204,7,122,2024,Kolkata,Eden Gardens,Hyderabad,field,Kolkata,runs,4.0,AD Russell,Kolkata,Hyderabad,Kolkata,Hyderabad
1422122,193,4,127,173,6,124,2024,Jaipur,Sawai Mansingh Stadium,Rajasthan,bat,Rajasthan,runs,20.0,SV Samson,Rajasthan,Lucknow,Rajasthan,Lucknow
1422123,168,6,124,162,9,123,2024,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Mumbai,field,Gujarat,runs,6.0,B Sai Sudharsan,Gujarat,Mumbai,Gujarat,Mumbai
1422124,176,6,125,178,6,123,2024,Bengaluru,M Chinnaswamy Stadium,Bangalore,field,Bangalore,wickets,4.0,V Kohli,Punjab,Bangalore,Punjab,Bangalore
1422125,206,6,125,143,8,128,2024,Chennai,MA Chidambaram Stadium,Gujarat,field,Chennai,runs,63.0,S Dube,Chennai,Gujarat,Chennai,Gujarat
1422126,277,3,130,246,5,126,2024,Hyderabad,Rajiv Gandhi International Stadium,Mumbai,field,Hyderabad,runs,31.0,Abhishek Sharma,Hyderabad,Mumbai,Hyderabad,Mumbai
1422127,185,5,125,173,5,124,2024,Jaipur,Sawai Mansingh Stadium,Delhi,field,Rajasthan,runs,12.0,R Parag,Rajasthan,Delhi,Rajasthan,Delhi
1422128,182,6,123,186,3,105,2024,Bengaluru,M Chinnaswamy Stadium,Kolkata,field,Kolkata,wickets,7.0,SP Narine,Bangalore,Kolkata,Bangalore,Kolkata
1422129,199,8,125,178,5,122,2024,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,bat,Lucknow,runs,21.0,MP Yadav,Lucknow,Punjab,Lucknow,Punjab
1422130,162,8,122,168,3,119,2024,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Hyderabad,bat,Gujarat,wickets,7.0,MM Sharma,Hyderabad,Gujarat,Hyderabad,Gujarat
1422131,191,5,127,171,6,129,2024,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi,bat,Delhi,runs,20.0,KK Ahmed,Delhi,Chennai,Delhi,Chennai
1422132,125,9,124,127,4,99,2024,Mumbai,Wankhede Stadium,Rajasthan,field,Rajasthan,wickets,6.0,TA Boult,Mumbai,Rajasthan,Mumbai,Rajasthan
1422133,181,5,126,153,10,122,2024,Bengaluru,M Chinnaswamy Stadium,Bangalore,field,Lucknow,runs,28.0,MP Yadav,Lucknow,Bangalore,Lucknow,Bangalore
1422134,272,7,134,166,10,110,2024,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Kolkata,bat,Kolkata,runs,106.0,SP Narine,Kolkata,Delhi,Kolkata,Delhi
1422135,199,4,124,200,7,123,2024,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Punjab,field,Punjab,wickets,3.0,Shashank Singh,Gujarat,Punjab,Gujarat,Punjab
1422136,165,5,121,166,4,111,2024,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,field,Hyderabad,wickets,6.0,Abhishek Sharma,Chennai,Hyderabad,Chennai,Hyderabad
1422137,183,3,125,189,4,118,2024,Jaipur,Sawai Mansingh Stadium,Rajasthan,field,Rajasthan,wickets,6.0,JC Buttler,Bangalore,Rajasthan,Bangalore,Rajasthan
1422138,234,5,129,205,8,122,2024,Mumbai,Wankhede Stadium,Delhi,field,Mumbai,runs,29.0,R Shepherd,Mumbai,Delhi,Mumbai,Delhi
1422139,163,5,121,130,10,122,2024,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,bat,Lucknow,runs,33.0,Yash Thakur,Lucknow,Gujarat,Lucknow,Gujarat
1426260,137,9,128,141,3,109,2024,Chennai,MA Chidambaram Stadium,Chennai,field,Chennai,wickets,7.0,RA Jadeja,Kolkata,Chennai,Kolkata,Chennai
1426261,182,9,125,180,6,126,2024,Mohali,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab,field,Hyderabad,runs,2.0,Nithish Kumar Reddy,Hyderabad,Punjab,Hyderabad,Punjab
1426262,196,3,127,199,7,128,2024,Jaipur,Sawai Mansingh Stadium,Gujarat,field,Gujarat,wickets,3.0,Rashid Khan,Rajasthan,Gujarat,Rajasthan,Gujarat
1426263,196,8,128,199,3,96,2024,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,wickets,7.0,JJ Bumrah,Bangalore,Mumbai,Bangalore,Mumbai
1426264,167,7,127,170,4,112,2024,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,bat,Delhi,wickets,6.0,Kuldeep Yadav,Lucknow,Delhi,Lucknow,Delhi
1426265,147,8,125,152,7,122,2024,Mohali,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Rajasthan,field,Rajasthan,wickets,3.0,SO Hetmyer,Punjab,Rajasthan,Punjab,Rajasthan
1426266,161,7,127,162,2,105,2024,Kolkata,Eden Gardens,Kolkata,field,Kolkata,wickets,8.0,PD Salt,Lucknow,Kolkata,Lucknow,Kolkata
1426267,206,4,125,186,6,124,2024,Mumbai,Wankhede Stadium,Mumbai,field,Chennai,runs,20.0,M Pathirana,Chennai,Mumbai,Chennai,Mumbai
1426268,287,3,132,262,7,133,2024,Bengaluru,M Chinnaswamy Stadium,Bangalore,field,Hyderabad,runs,25.0,TM Head,Hyderabad,Bangalore,Hyderabad,Bangalore
1426269,223,6,129,224,8,130,2024,Kolkata,Eden Gardens,Rajasthan,field,Rajasthan,wickets,2.0,JC Buttler,Kolkata,Rajasthan,Kolkata,Rajasthan
1426270,89,10,112,92,4,55,2024,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Delhi,field,Delhi,wickets,6.0,RR Pant,Gujarat,Delhi,Gujarat,Delhi
1426271,192,7,125,183,10,127,2024,Mohali,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab,field,Mumbai,runs,9.0,JJ Bumrah,Mumbai,Punjab,Mumbai,Punjab
1426272,176,6,123,180,2,124,2024,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,field,Lucknow,wickets,8.0,KL Rahul,Chennai,Lucknow,Chennai,Lucknow
1426273,266,7,123,199,10,122,2024,Delhi,Arun Jaitley Stadium,Delhi,field,Hyderabad,runs,67.0,TM Head,Hyderabad,Delhi,Hyderabad,Delhi
1426274,222,6,129,221,10,124,2024,Kolkata,Eden Gardens,Bangalore,field,Kolkata,runs,1.0,AD Russell,Kolkata,Bangalore,Kolkata,Bangalore
1426275,142,10,123,146,7,116,2024,Mohali,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab,bat,Gujarat,wickets,3.0,R Sai Kishore,Punjab,Gujarat,Punjab,Gujarat
1426276,179,9,128,183,1,117,2024,Jaipur,Sawai Mansingh Stadium,Mumbai,bat,Rajasthan,wickets,9.0,Sandeep Sharma,Mumbai,Rajasthan,Mumbai,Rajasthan
1426277,210,4,122,213,4,123,2024,Chennai,MA Chidambaram Stadium,Lucknow,field,Lucknow,wickets,6.0,MP Stoinis,Chennai,Lucknow,Chennai,Lucknow
1426278,224,4,123,220,8,124,2024,Delhi,Arun Jaitley Stadium,Gujarat,field,Delhi,runs,4.0,RR Pant,Delhi,Gujarat,Delhi,Gujarat
1426279,206,7,125,171,8,129,2024,Hyderabad,Rajiv Gandhi International Stadium,Bangalore,bat,Bangalore,runs,35.0,RM Patidar,Bangalore,Hyderabad,Bangalore,Hyderabad
1426280,261,6,131,262,2,116,2024,Kolkata,Eden Gardens,Punjab,field,Punjab,wickets,8.0,JM Bairstow,Kolkata,Punjab,Kolkata,Punjab
1426281,257,4,127,247,9,128,2024,Delhi,Arun Jaitley Stadium,Mumbai,field,Delhi,runs,10.0,J Fraser-McGurk,Delhi,Mumbai,Delhi,Mumbai
1426282,196,5,128,199,3,116,2024,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Rajasthan,field,Rajasthan,wickets,7.0,SV Samson,Lucknow,Rajasthan,Lucknow,Rajasthan
1426283,200,3,130,206,1,100,2024,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Bangalore,field,Bangalore,wickets,9.0,WG Jacks,Gujarat,Bangalore,Gujarat,Bangalore
1426284,212,3,126,134,10,116,2024,Chennai,MA Chidambaram Stadium,Hyderabad,field,Chennai,runs,78.0,RD Gaikwad,Chennai,Hyderabad,Chennai,Hyderabad
1426285,153,9,126,157,3,101,2024,Kolkata,Eden Gardens,Delhi,bat,Kolkata,wickets,7.0,CV Varun,Delhi,Kolkata,Delhi,Kolkata
1426286,144,7,126,145,6,122,2024,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,field,Lucknow,wickets,4.0,MP Stoinis,Mumbai,Lucknow,Mumbai,Lucknow
1426287,162,7,129,163,3,116,2024,Chennai,MA Chidambaram Stadium,Punjab,field,Punjab,wickets,7.0,Harpreet Brar,Chennai,Punjab,Chennai,Punjab
1426288,201,3,128,200,7,132,2024,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,bat,Hyderabad,runs,1.0,B Kumar,Hyderabad,Rajasthan,Hyderabad,Rajasthan
1426289,169,10,125,145,10,118,2024,Mumbai,Wankhede Stadium,Mumbai,field,Kolkata,runs,24.0,VR Iyer,Kolkata,Mumbai,Kolkata,Mumbai
1426290,147,10,121,152,6,83,2024,Bengaluru,M Chinnaswamy Stadium,Bangalore,field,Bangalore,wickets,4.0,Mohammed Siraj,Gujarat,Bangalore,Gujarat,Bangalore
1426291,167,9,125,139,9,124,2024,Dharamsala,Himachal Pradesh Cricket Association Stadium,Punjab,field,Chennai,runs,28.0,RA Jadeja,Chennai,Punjab,Chennai,Punjab
1426292,235,6,129,137,10,103,2024,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,field,Kolkata,runs,98.0,SP Narine,Kolkata,Lucknow,Kolkata,Lucknow
1426293,173,8,131,174,3,108,2024,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,wickets,7.0,SA Yadav,Hyderabad,Mumbai,Hyderabad,Mumbai
1426294,221,8,121,201,8,131,2024,Delhi,Arun Jaitley Stadium,Rajasthan,field,Delhi,runs,20.0,Kuldeep Yadav,Delhi,Rajasthan,Delhi,Rajasthan
1426295,165,4,123,167,0,60,2024,Hyderabad,Rajiv Gandhi International Stadium,Lucknow,bat,Hyderabad,wickets,10.0,TM Head,Lucknow,Hyderabad,Lucknow,Hyderabad
1426296,241,7,127,181,10,105,2024,Dharamsala,Himachal Pradesh Cricket Association Stadium,Punjab,field,Bangalore,runs,60.0,V Kohli,Bangalore,Punjab,Bangalore,Punjab
1426297,231,3,125,196,8,124,2024,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Chennai,field,Gujarat,runs,35.0,Shubman Gill,Gujarat,Chennai,Gujarat,Chennai
1426298,157,7,99,139,8,102,2024,Kolkata,Eden Gardens,Mumbai,field,Kolkata,runs,18.0,CV Varun,Kolkata,Mumbai,Kolkata,Mumbai
1426299,141,5,124,145,5,115,2024,Chennai,MA Chidambaram Stadium,Rajasthan,bat,Chennai,wickets,5.0,Simarjeet Singh,Rajasthan,Chennai,Rajasthan,Chennai
1426300,187,9,127,140,10,120,2024,Bengaluru,M Chinnaswamy Stadium,Delhi,field,Bangalore,runs,47.0,C Green,Bangalore,Delhi,Bangalore,Delhi
1426302,208,4,128,189,9,125,2024,Delhi,Arun Jaitley Stadium,Lucknow,field,Delhi,runs,19.0,I Sharma,Delhi,Lucknow,Delhi,Lucknow
